created_at,id_str,text,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,Carmonaaaaa #NocheBuena https://t.co/zEANielZX7,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,@ifsmileyz vai comecem a namorar,6.80E+17,6.80E+17,2360114899,ifsmileyz
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @WhiteHouse: Dreaming of a white Christmas.❄ #WHHolidays https://t.co/jYnjotd5JK,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @Jesslatham_: I hope Santa has left chicken nuggets under the Christmas tree,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,@M7rusa و لسه كل ما هتزيد الخيبة. كل ما هنشوف من ده كتير,6.80E+17,6.80E+17,41181758,M7rusa
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,The trouble with being punctual is that people think you have nothing more important to do.,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @SammyTellem: best video on the internet https://t.co/cmdqEYNdPu,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,Sdds escutar musicas de dança do ventre :3,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,"@Teppei0913Com てっぺーさん、ありがとうございます(((o(*ﾟ▽ﾟ*)o)))
健康的(＾ω＾)♡
これからもよろしくお願いします╰̊╯̊✩°｡✯
༶･･ᗰદ૨૨ʏ ᘓમ૨ıડτന੨ડ･･༶🎅🎁🎄✨",6.80E+17,6.80E+17,2775980780,Teppei0913Com
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @femalestruggls: when u relate to something heavy af but cant have it on ur TL https://t.co/xoJrDzyoVL,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @petrovasm: bah elle a eu son diplôme... https://t.co/48k6ufA30N,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @micnews: Are those the hooves of Santa's reindeer you hear? No it's these nightmarish robodeer. https://t.co/sz6Ffa87sI https://t.co/kq…,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @NashNSmile: RT if you feel the same 😎 https://t.co/qCenCt3E9D,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,I highly recommend following @AlexProsperi's Twitter feed this evening.,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @richeisen: It's an @NFLTotalAccess reunion. Longtime @nflnetwork compadres Lincoln Kennedy &amp; @RodWoodson26 here in Oakland https://t.co…,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @Kunta504: Everybody come out watch my lil bros do they thing .  https://t.co/bwx84W7qA2,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,Boto na rito :) https://t.co/6D7ZwBPJop #PushAwardsKathNiels https://t.co/5RXS5tl4HW,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,Alayna is bringing me eggrolls.. aka she's the taf of the year!!,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,モッフルくんが使ってた電卓ほしい,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,BB-8 #StarWars https://t.co/Awh0MIyBbi,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,O snoop dog é putão,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @ShawnMendes: Just posted a video https://t.co/Q8XXfbsFTD,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @musicnews_shade: Selena Gomez has a heart of gold 💛 https://t.co/yYYzIWtum5,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,meet us under the mistletoe💋 https://t.co/otCdjx4cKY,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,@yulenegl ok😔,6.80E+17,6.80E+17,1439157062,yulenegl
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,Obrigada familiares por me oferecerem cenas wtf só prova que não me conhecem thanks a lot,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,@thewoman_in_red legit annoying af,6.80E+17,6.80E+17,4164350998,thewoman_in_red
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,I fucking knew it lol xD https://t.co/gStburAvlg,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @MaiCentral9: Esta cara de orto no me la saca nadie,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,めっちゃはやいらしいやん😗 https://t.co/PqlWry6LEW,,,,
Fri Dec 25 01:04:57 +0000 2015,6.80E+17,RT @castoloHD: Ah vale gracias. Muy amable. @Sara1903_,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"""心理学者が言うには",,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,@S2ongme ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발개너무해 어징을왜피냐,6.80E+17,6.80E+17,2242522094,S2ongme
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,おはよございます◎,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,แรง เพิ่งมาแจกแฟนชานส์ 55555555555,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,RT @kkrumkrum: เวลาทะเลาะกันด่ากันได้ใส่อารมได้แต่อย่าหายไปไหนอย่าไปคุยกับใครตอนทะเลาะกันก็พอ.,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,うわあ、もうこれ新幹線かなあ…なんかいつもならいくら待っても安く帰りたい精神なんだけど今日はもう最短で帰りたい～時間かかるのいやだ～,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"RT @regithelibra: mom: your cousins will be here at 6. clean the bathrooms, wash the dishes, take out ...
#ChristmasWithBlackFamilies https…",,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,RT @Bts_SUGA_bot_tw: できるだけ、頑張る https://t.co/pqRCnHZK52,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,年始はもう内容によってはリアルフクザワも辞さないから……そのくらいの気持ちでいれば安心できるから……,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,@gabtab__ @KVCDefghijk @KemDMoral @richierichjade @JrPalo2 @BarbieCastaneda happy Christmas! January 2 guys ah bday ni Gab. Alam na!,6.80E+17,6.80E+17,3023959460,gabtab__
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,@weil1020 ㅋㅋㅋㅋㅋㅋㅋㅋ그럼 왼블 사이드R석으로갈게요...!,6.80E+17,6.80E+17,157007653,weil1020
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,RT @briaranderson: Merry Christmas Eve 🌟 https://t.co/6qysLK7zYh,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,@Luina_Irisel @syasa_amaryllis @ppt888 オイラの場合は『過』ですかね…何事もなくただ過ぎていった…。良い意味でですよ！！PSO2に関しては『友』ですかね、新しい出会いは多かったです。ルイナ�,6.80E+17,6.80E+17,2615330648,Luina_Irisel
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,@Radityadiiikan haha bener sih,6.80E+17,6.80E+17,1954313480,Radityadiiikan
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"""Im selling my Stainless Steel Stingray with a stainless steel, No Battery .. $70 """,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"RT @MgaPatama: That ""tangina naman pagod na pagod na ako"" feeling.",,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,eu acabo esquecendo que nem todo mundo é igual a mim,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"Народ!!!Прочла пару дней назад в нете,что к Земле летит комета и должна упасть прямо в Европу нашу родную",,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,@lexstrosity at your house ?😂,6.80E+17,6.80E+17,322873253,lexstrosity
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,@Andy_LSDW volta e joga ué,6.80E+17,6.80E+17,3282649230,Andy_LSDW
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"RT @ballplayerbrand: After a Christmas Feast
https://t.co/eBvlR1MbdE",,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,今っ！おれは！4万以上課金した黒猫のウィズを飽きている‼︎,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,RT @TheGreysLife: Every Grey's Anatomy fan 😂 https://t.co/LucR1l3o2k,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,RT @shitbeastdoes: http://t.co/Z4eXwDyanC,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"RT @ALDUBLOLANIDORA: Kung gusto nyo kiligin at tumawa ngayong pasko, Sugod na sa mga SM Cinema at manuod ng My Bebe Love! :)

#ALDUBMyBebeL…",,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,You don't give me butterflies you give me comfort,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,@tayhuxtable put me in it too,6.80E+17,6.80E+17,107180496,tayhuxtable
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,fiscoappからの転載：225先物は前日比60円安の18750円で推移、商いは5000枚ほど／先物ＯＰ市場ウォッチ（フィスコ） https://t.co/J9fWcOY3wG 【Yahoo!ファイナンス】,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,Hope my bro knows that this year if he comes in bouncing he will get hoyed out the window straight away,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,#PushAwardsKathNiels https://t.co/TtgDqg4TBr,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,RT @souhilabintarab: @adelsamia @IllaInna الله يسلمك شكرا,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,RT @pange010: 크리스마스라고 고모부가 이런걸 보내셨는데.... https://t.co/GxHXDeEGYA,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"Una de las cosas más tristes de la vida, es decirle adiós a una persona cuando en realidad no quieres que se vaya .",,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,Feliz navidad a todos! Y sobretodo a mi Team Loser! Os amamos❤️ https://t.co/IzbHR0MYR1,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,Robert Downey Jr. Pardoned for Drug Conviction by Governor Jerry Brown https://t.co/tq6ol9Q5iI https://t.co/xh49FrPk2P,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,طب اية؟ https://t.co/xg42OPupPx,,,,
Fri Dec 25 01:04:58 +0000 2015,6.80E+17,"Be careful out there, fam. @thedeathempress @irenalol https://t.co/F4FuLkgZPp",6.80E+17,6.80E+17,2806892972,thedeathempress
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,never mind just one but im deleting it after i post it,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,Twitterのアイコンで人柄見ちゃうのあるある,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"RT @15415424h: RADwinnps
最高に素敵な方でした。 http://t.co/VzNRMeVozK",,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,何て呼べばいいですか⁇,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"RT @TI_otogi_TI: 社蓄「やだー！クリスマスだからお家帰るー！」
「うるせぇ！お前がクリスマスの夜景になるんだよ！」",,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,Rahmesha Wildin😭😭,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"@rizzameow Merry Christmas, God Bless 😇🎄🎅🎁",,,135708283,rizzameow
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,💞 25th December 2015 💞 https://t.co/C9onPfPfnL,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,「プレメモ全国大会の宇宙一って表現は間違いないと思う。例え何億光年彼方の先で地球と同じように多種多様のカードゲームが行われようと、こんなクソゲーやってるの地球だけだから。」,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,Ok acho que vou desistir. Não consigo ver mais.,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @XOPodcast: low life for life...,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @JuIio_Lopez: Dicen que el amor verdadero solo ocurren una vez https://t.co/bmR8zMU7Cx,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"RT @7ightstruck_com: 151225 뮤직뱅크 출근길 #잭슨 #Jackson 프리뷰
잭슨이야 밤톨이야.... 귀여엉어엉 ㅠ 스니가 더채고 세계1등채고👍 https://t.co/OcNVNFBHv8",,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,kingslayer001: gerald312garcia: jhermonio24: gonzagasweet: kbdpftcris6: AngeloYnax: #PushAwardsKathNiels,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,Playing cards,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @newscaster: If #PR doesn't work out I may have a future as a private chef. #eatlocalri https://t.co/Hw8u1u2nbo,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,@kure0326 ・ω・｀人肌恋しい季節ですね,6.80E+17,6.80E+17,124390944,kure0326
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"@_Perry_krag 
今吉待機してるっ、
花宮待ってる(･ω･* 三 *･ω･)♡♡♡←
お金足らないよぉぉぉぉぉ_:(´ `」 ∠):_",6.80E+17,6.80E+17,3222994704,_Perry_krag
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,@hane_Timitter 寂しい(￣ー￣),6.80E+17,6.80E+17,389334510,hane_Timitter
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @kefi828: トイレに入ったら面白い落書きがあって笑ってしまった http://t.co/BLDpJr1hu2,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,@MlineDriencourt bizou,6.80E+17,6.80E+17,2317183189,MlineDriencourt
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,@aikatu0101 仕事してる(・´ー･｀),6.80E+17,6.80E+17,2564898559,aikatu0101
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @DXXMIEN: Ptdrr regardez le Père noël en Afrique https://t.co/xqqKoRXtdl,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @BestScenees: It's the only day of the year you can RT this! https://t.co/ALPug8MGaX,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"RT @PoemsPorn: “I think there’s a big difference 
between being a bad person 
and being bad at being a person.”",,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"I'm 99.9% sure that when my friends are joking calling me names and taking the kpss out of me, they're not actually joking 😐",,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,親世代が親戚含めて「昔ほどがっつり食べられなくなってきてなー」とか言ってるの聞いて尚更今のうちに食わにゃと思っている,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"""He who has no Christmas in his heart will never find Christmas under a tree.” ~ Charlotte Carpenter",,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,So sad I couldn't meet these cuties hunterrowland brandonrowland @itsmarioselman @99_goonsquad… https://t.co/7S0kHU0UYD,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,Get Weather Updates from The Weather Channel. 20:04:59,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,Imma be a dope ass boyfriend,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,kcmbernardoford: jhermonio24: gonzagasweet: kbdpftcris6: AngeloYnax: #PushAwardsKathNiels,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,@Isaac_Soria ВїEstГЎs cansado y sufres? ?Quieres liberarte de esto? visita: https://t.co/BzUV6FVvqU,,,423574906,Isaac_Soria
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @Benn_2052111: 151225 #Youngjae ฟค.เบียดกันไปเบียดมาโดนยองแจ นางเบียดกลับเลยจ่ะ #ความสตรองน้องยองแจ 😂😂😂😂😂 #GOT7 https://t.co/q6p4Zh1XN4,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"#Hitler'in kitabı #Kavgam, müfredata girebilir
https://t.co/rp8IuY3zLV https://t.co/Xcb3QW9Osp",,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,when people rt my selfies i always get so smiley i love you guys,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @ssttmm56: إلى القلب الذي تُسعدهُ ضحكتِي : أحبُك جدًا .. ودّمتي ملكه فوق عرش قلبِـي♡♡♡,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,سيُـنبـت الـله مكـان الجُـرح زهـراً.,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @AllTimeLow: Merry Christmas part deux! https://t.co/SG8da2lJzE,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @jack_robinson33: Anyone tweeting happy birthday Jesus warrants getting unfollowed IMO,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,"メリークリスマス！

先日の坂クラ広島で(本編終わってないのに)頒布したコピー本も、自家通販を開始予定です。ご希望の方はリプかDMいただければ。

『ever after』
里崎くんの後日談。荒待一切出てきませんwww https://t.co/JthzdPKxvu",,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @Louis_Tomlinson: You are the best fans in the world thank you so much! We are so lucky!!!!!!!!!!!!!!!,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @TheCharlieWeber: “@BuffyHypnoweb:  | @TheCharlieWeber au TCA Winter Press Tour de la chaîne ABC. http://t.co/bYLtIdld6C http://t.co/kUw…,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @BestTextMsgs: Want omg😫😍 https://t.co/NFxsuStOjj,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,Aqui em casa tá sem wifi ou seja todo mundo socializando,,,,
Fri Dec 25 01:04:59 +0000 2015,6.80E+17,RT @assimdisseojoao: Gata deixa eu te mostrar a dita dura do proletariado https://t.co/4j8RKfiaEm,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,Get Weather Updates from The Weather Channel. 20:05:00,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"ドンへは宿舎にいるのかな？
✨😊🎄🎉🎂✨",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,あいかちゃ＾～ん,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"Quero ter o teu encanto, tanto, pra me enfeitiçar, quero ter você mais perto, pra poder te amar",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"昨日ドレアムと災厄の２をひたすらオートで籠もってた。速攻全滅の時もあれば時間切れで惜しかったり悔しかった！
なんとか運よく勝てたけど、ベルトはイマイチでした(T-T)",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @BernardW_bot: これでお別れだ。じゃあなアル、元気で暮らせよ。クリスによろしくな。 http://t.co/UWGnOeU0ZH,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,Aldubnation suportahan ntin ang my bebe love ngayon ha manood kau...kc ako bukas pa manood kc ung baby ko d pwede #ALDUBMyBebeLoveSaPASKO,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @1LLIONAIRE_TH: [😍ว่าด้วยเรื่อง] ลิปมันของคุณโทกินั้นราคาเบาๆค่ะ 970 บาท ส่วนของพี่คิวก็ร้อยกว่าบาท แหม่มะไม่แพงไม่ใช่โทกิ🤔😬😜😭 https://t…,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @musicismylyf21: All set and ready na kami!! @mainedcm @aldenrichards02 @DirekJoey @allanklownz  #ALDUBMyBebeLoveSaPASKO https://t.co/Cy…,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"RT @__Lafaye: I Don't Question No Nigga, These Niggas Know Right From Wrong So If He Doing Some Its Cause He Want To 💯",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,And my slimes.,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"RT @aanwar7: أقسم بالذي أنزل الثلج تحت الهضآب 
سأبقى اهلاوي حتى ألبس الأبيض تحت
الترآب أقولها بكل اقتنآع عرض وطول
وهذا صوتي حتى موتي سأظل
 …",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @TheHoodVines: SHE THE WORST SISTER ALIVE https://t.co/lA8Ry9h9hw,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,E ainda vou ter q comer na carol,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"スタバで初ホワイトモカした
ちょっと通ぶってきた",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,@ilikefunny505 :3 hi cutie &lt;3 im happy when i get to snuggle wif,6.80E+17,6.80E+17,2195186954,ilikefunny505
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,Chrima 😂😭😩😭😂😩 https://t.co/FMh649n8DT,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @idaliasuarezz: You know you've grown up a little when you're more excited for the food then the gifts,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"散歩前に手の平で地面をさわり温度確認を！

日中道路の散歩は拷問です！

お散歩する犬は人間より格段に低い位置を毛皮をまとい素足で歩いています。

『アスファルトで火傷を負ったパッド』https://t.co/wXZWqkILeK https://t.co/J3EMaeFmPc",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,LE PRESIDENT SALL A-T-IL OUBLIE ? - Sud Quotidien: Sud Quotidien LE PRESIDENT SALL A-T-IL… https://t.co/abQNrxnfi6,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @lembrafandoms: lembra smiler qdo a miley tinha esse cabelo perfeito invejável http://t.co/fuXDwO6W39,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"RT @lwturtles: Briana's mum said Briana is 34 weeks pregnant, which means she got pregnant around april 30th. Louis was in London. https://…",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @modestiasantana: Já pode pular pra Noite Feliz. Não acham? #LuanSantanaNoEspecialDeNatal,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"RT @shu_judo1002: https://t.co/EtyV1wEiiC

なにこれ、かわいい",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @Dy_1323: ตอนเด็กๆเคยอิจฉารุ่นพี่ที่ได้ไปต่างจังหวัดกับแฟนแล้วพ่อแม่ไม่ว่า พอโตมาถึงได้รู้ว่า อ๋อ..พ่อแม่ไม่รู้,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"Mi abuela trajo arrollados , la ame!",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,i'm feeling a lot better than i was earlier god bless,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"RT @IngenieroDice: Es «Noche Buena» y hace un calor perfecto como para ir a la playa, este mundo está loco.",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @hellorimix2: How Did Selena Gomez Fit Herself Into This Dress??!....https://t.co/3LxGwzqlyi,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,RT @ZeNsyy: I liked a @YouTube video from @lucidsquad https://t.co/3cjokiJ6kF Lucid Dreaming #1[Team Hitmarkers] ~ #Lucid10k,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"RT @Anomaly100: .@realDonaldTrump SURE you do, Sport. https://t.co/RkTzLu032r",,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,We Interviewed the Man Who Claims to Have Saved Nikola Tesla's Secrets https://t.co/PrUxI570nE  #F2B … … … https://t.co/R0BPnkGTm9,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,13 Asian Startups To Watch In 2016 via @TechCrunch https://t.co/EMJlnPfvdV #Startups #Business,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,"@dlwnsghek 오빠, 오빠를 만날수 없어서 외로워요.학교에서도 오빠의 생각을 언제나 꿈을 꾸고 있습니다,매일 제 마음 속으로는 오빠가 있습니다. 사랑합니다. 저의 사랑을 느낄 수 있나요 ? :(َ",,,153996235,dlwnsghek
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,I know it's Christmas but I'm excited for New Years,,,,
Fri Dec 25 01:05:00 +0000 2015,6.80E+17,Christmas dinner by rosettepcyip! So proud of her. She has gotten so domestic since I left home. https://t.co/8RxUSOWJre,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,I'm so frustrated and tense 😌,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,"RT @RiverettiSports: 〆(。。) Querido Santa: Yo solo quería minutos, confianza y oportunidades pero mira, llegaron antes de tiempo. Gracias.

…",,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,RT @Uraanium: 10 ปีข้างหน้าเราจะยังรู้จักกันอยู่ไหมนะ,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,ああカリーン、お互いに知り合ったばかりだというのに、どうして戦争なんかに行かなきゃいけないんだ？カリーン、ぼくたちには戦争よりももっと大事なことがある。ぼくたちのことだよ、カリーン。ぼくと君が同じ屋根の下に住むことだ。,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,@tklys2 働きなさい。笑,6.80E+17,6.80E+17,1454719692,tklys2
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,@Shiu_Mi se também é melhor,6.80E+17,6.80E+17,3507850101,Shiu_Mi
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,"RT @LeaveItIn15: describing something bad with the word ""gay"" #LeaveItIn2015",,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,雪降ってきた,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,"RT @AniatiPeriptosi: - Θα έρθει το πλήρωμα του χρόνου. 

- Ε αφού θα έρθει του χρόνου τι μου το λες από φέτος;;;

- .....",,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,"Good leaders being scarce, following yourself is allowed.",,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,Since you act like a dog ima fuck you like one! 😜,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,RT @OfcAldub_TOKYO: #ALDUBMyBebeLoveSaPASKO https://t.co/NPQZjHHovO,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,RT @BUTAWATCH: ５時だぞ！,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,@fzr08 haha x jd pun. Hiks. Takpe sam. Petang i ada je. Haha,6.80E+17,6.80E+17,1739468508,fzr08
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,RT @YeliiJelly: you know what🤔 ignore the other selfie https://t.co/jhgiH8DR1F,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,نفسي في اسبريسو دبل شوت بس أخاف ما أنام إلا الظهر 🙄😂,,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,"Questa notte... o crollo... o mi abbatto.
#Cit. Maestro ZaZen ZigZag",,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,@bubufinehouse that was also ciara,6.80E+17,6.80E+17,2537557349,bubufinehouse
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,"RT @TheEDMnation: Tomorrowland Vibes
https://t.co/xWSKtMSXrj",,,,
Fri Dec 25 01:05:01 +0000 2015,6.80E+17,"RT @gracepenafort: No podemos dejar que la barbarie nos mate la esperanza. Y lo escribo aca, en esta oficina, rodeada de policias",,,,
